airport_name,link,title,author,author_country,date,content,experience_airport,date_visit,type_traveller,overall_rating,queuing_rating,terminal_cleanliness_rating,terminal_seating_rating,terminal_signs_rating,food_beverages_rating,airport_shopping_rating,wifi_connectivity_rating,airport_staff_rating,recommended
mumbai-airport,/airport-reviews/mumbai-airport,Mumbai Airport customer review,S Jellin,United States,2010-12-12,BOM is a disaster even in it's newer state. First problem is the lack of signs and communication for international transit passengers. You follow one sign that basically takes right outside the building where you stand and swelter in the Mumbai heat waiting to be allowed in. Secondly once you're in there are no seats in which to rest while waiting for your flight check-in desk to open. Then they have this great rule that even if you have a multiple entry visa and are travelling on the same itinerary you need to go to a special immigration office and wait while they take the longest photocopies in the world of your documentation. Then after they separate men and women in security; they put these bizzare tags on your hand luggage and stamp them. They are secured with but a string which makes they easily lost. And god help you if you are connecting to the domestic terminal in short order. The process has to be the most inefficient and uncoordinated thing I have ever seen in an international airport. Also be prepared. You will go through no less than 4-5 security screenings; no matter what you're doing in the airport. And they don't move at any other speed than slow in BOM. In terms of cleanliness I was surprised by how clean the restrooms were in the international terminal however the domestic terminal is revolting. There was even a well- fed rat that ran across the terminal floor as we sat and languished for hours with nothing to do waiting for our flight. Avoid BOM if you can at all costs.,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,0
doha-airport,/airport-reviews/doha-airport,Doha Airport customer review,Tom Johnston,United Kingdom,2012-10-30,Other than having to travel between the aircraft and the terminal by bus I have no problems with Doha but my review is based on travelling business class but I've never had any serious problems when flying economy. The new airport should be open soon so its goodbye to the free tour of the airport by bus.,NA,NA,NA,10,5,5,NA,NA,NA,4,NA,NA,1
geneva-airport,/airport-reviews/geneva-airport,Geneva Airport customer review,Edward Williams,United States,2015-06-29,"Excellent on arrival and departure. Good signage in multiple languages. Wide variety of shops and restaurants. Short queues on departure. Security personnel matter-of-factly polite. Just beyond baggage carousels on arrival, a machine gives a free ticket for the train to central Geneva (Cournavin Station) - and the trains run every 10-15 minutes. Departure lounges for airlines serving the airport.",Arrival and Departure,29-06-2015,Solo Leisure,10,4,5,5,NA,5,5,NA,NA,1
riyadh-airport,/airport-reviews/riyadh-airport,Riyadh Airport customer review,Steve Wilkinson,United Kingdom,2011-07-30,This has to be one of the worst airports in the world! I have traveled through African airports that are better than this. If you can possible avoid going through this dump then do!,NA,NA,NA,1,1,3,NA,NA,NA,1,NA,NA,0
xiamen-airport,/airport-reviews/xiamen-airport,Xiamen Airport customer review,Arthur Romeijn,NA,2005-03-26,A nice little Chinese airport. That means it it (still) oversized the connections by public transport are (not yet) optimal. The crew are sufficient though not very friendly. On the up side it has a stunning approach coming from the south landing almost into the surrounding buildings. This is the type of landing that Hong Kong had before!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
warsaw-chopin-airport,/airport-reviews/warsaw-chopin-airport,Warsaw Chopin Airport customer review,Paul Finney,NA,2007-10-03,I have just returned from Warsaw Fryderyk Chopin and used the notorious 'etuida' terminal. I thought it was going to be bad after reading these reviews but nothing prepared me for this horror. The queue outside the terminal stretched for miles right outside the door. It was freezing cold but at least it was not raining. After waiting for 30 minutes the check in staff casually strolled passed and took their time getting things going.Five check in desks opened and after about an hour I checked in my case and then had to carry it to be scanned .When finally in the passenger lounge which was the size of my bedroom with people lying on the floor because of no seats there was a vending machine serving hot chocolate coffee etc and that was it. The gift shop was closed and another coffee stand was also closed .When the coach arrived to take us to the plane people gathered round in a 'rugby scrum' pushing and shoving to get their boarding pass processed. Some old man ran from the back and just barged everybody out of the way the get on the coach first .There was no order and no queuing system .I have never seen anything like this in my life. It really needs to be shut down right away as this can not be allowed to continue like this. Its a wonder nobody started fighting in the chaos .,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0
frankfurt-main-airport,/airport-reviews/frankfurt-main-airport,Frankfurt Main Airport customer review,Susan Tooke,Canada,2011-07-04,We flew Condor Air to Frankfurt. We got in late and had to find our way with no offered help to Lufthansa Airlines Service which was a great distance from our arrival gate. When we asked for directions from security a vague 'follow the signs' was the only offer. By the time we got to the service area our options were limited to a flight 3 hours from our original connecting flight to Paris. Lack of signage discourteous security and absolute ignorance by the airport personnel made us determined to never ever fly into Frankfurt again. We also had to exit and re- enter security.,NA,NA,NA,1,1,3,NA,NA,NA,1,NA,NA,0
santiago-de-chile-airport,/airport-reviews/santiago-de-chile-airport,Santiago De Chile Airport customer review,Jill Mills,Australia,2012-11-10,This was our second trip through here this year and both times we chose to stop overnight on arrival from Australia. We found the immigration queues not too bad and this time had carry on baggage only but had to queue for ages to get through quarantine check. On departure this time we got caught by long lines at passport control and nearly missed our flight. It took 30 minutes to check in and over an hour to clear passport check. Thankfully security check was fine and ended up at the gate 10 minutes before departure time. ( we weren't the last to arrive!) our departure was morning and couldn't find anywhere with any sort of breakfast sceptics a very expensive buffet which was too much. Only other alternative seemed to be toasted sandwich or muffin.,NA,NA,NA,5,1,3,NA,NA,NA,3,NA,NA,1
zakynthos-airport,/airport-reviews/zakynthos-airport,Zakynthos Airport customer review,D De Dutton,United Kingdom,2012-04-21,Things have improved vastly since the new terminal opened and the new baggage claim is very good far faster than Edinburgh or Glasgow. Return journeys can be a bit of a pain but the new departure lounge is reasonably good. Airport staff we've found to be generally polite and helpful. Our tips for a happier return trip: Buy any food or drink in your resort. Don't be in a rush to go through security to the departure lounge - it's much nicer outside or in the check-in hall. If you smoke there is a smoking room in the departure lounge. Think about investing in a portable balance for weighing your baggage as if you are overweight it could cost you.,NA,NA,NA,7,3,4,NA,NA,NA,4,NA,NA,1
dubai-airport,/airport-reviews/dubai-airport,Dubai Airport customer review,Mark Luddington,United Kingdom,2011-10-14,Flew to and from Terminal One on arrival had a long walk from the gate to immigration which took the best part of an hour and once through you can use the Duty Free shop prior to collecting your baggage. On return at 3am in the morning had to pass through security prior to entering the check in area and then before entering the departure area - once through the terminal is disappointing and looks more like a low cost terminal compared to Terminal 2 and 3 and is reminiscent to something from the 1980's.,NA,NA,NA,5,1,3,NA,NA,NA,1,NA,NA,0
dubai-airport,/airport-reviews/dubai-airport,Dubai Airport customer review,A Shanmugasundaram,Italy,2015-07-03,"It was a 7 hour transit and they had only 4-5 charging stations which were completely occupied. After hours I found myself a spot to charge my devices but then came the next trouble where the wifi connectivity was so bad and it took several minutes just to log in! After completing my work in sometime I went through the duty free shops which had the usual stuff with no big price difference than other airports. The number of restaurants are good but if you want still want to find out more options you must switch terminals to look for some more restaurants which is really tiring. The only good thing is that staff are friendly to assist, but the infrastructure and the facilities must be developed.",Transit,03-04-2015,Solo Leisure,5,3,4,3,NA,NA,2,1,NA,0
